23.21,23.2,23.21,23.21,4.88,4.89,4.27,5.5,9.16,9.77,8.55,9.16,17.71,17.71,17.71,17.71,-0.61,0,0,-0.61
23.82,23.82,23.21,23.21,4.27,4.28,4.88,4.89,9.16,10.38,8.55,8.55,17.71,17.71,17.1,17.1,-1.22,0,-0.61,-0.61
23.82,23.2,23.21,23.21,4.88,4.28,4.88,4.89,9.16,9.77,8.55,9.16,17.71,17.1,17.71,17.71,-1.22,0,-0.61,-0.61
23.21,22.59,22.6,22.6,4.27,4.28,4.88,4.89,8.55,9.16,8.55,8.55,17.71,17.1,17.71,17.1,-1.22,0,-0.61,0
23.21,23.2,22.6,23.21,4.27,4.28,4.88,4.89,8.55,9.16,8.55,8.55,17.1,17.1,17.1,17.1,-1.22,0,-0.61,0
23.21,22.59,22.6,22.6,4.88,4.28,4.27,4.89,8.55,9.16,7.94,8.55,17.71,17.1,17.71,17.1,-0.61,0,0,0
23.21,22.59,22.6,22.6,3.66,3.67,3.66,4.27,8.55,9.16,7.94,8.55,17.1,17.1,17.1,17.1,1.22,1.83,1.83,1.83
22.6,23.2,22.6,22.6,4.27,4.28,4.27,4.89,8.55,8.55,7.33,7.94,17.1,17.1,17.1,17.1,1.22,2.44,1.83,1.83
22.6,21.98,21.98,21.99,3.66,4.28,3.66,4.27,7.94,9.16,7.33,7.94,17.1,17.1,17.1,17.1,1.22,1.83,1.22,1.22
22.6,22.59,22.6,22.6,3.66,4.28,3.66,4.27,7.94,8.55,7.33,7.94,17.1,16.49,17.1,17.1,0.61,1.83,0.61,1.22
22.6,22.59,21.98,21.99,3.66,3.06,3.66,3.66,7.94,7.94,7.33,7.94,16.48,16.49,16.49,17.1,0.61,1.22,0.61,0.61
22.6,21.98,21.98,22.6,3.66,3.67,3.66,4.27,7.94,7.94,6.72,7.94,17.1,17.1,17.1,17.1,0,1.83,0.61,0.61
22.6,21.98,21.98,21.99,3.66,3.06,3.66,3.66,7.33,7.94,6.72,7.33,16.48,16.49,16.49,17.1,-0.61,0.61,0,0
21.99,21.98,21.37,21.99,3.66,3.67,3.66,3.66,7.33,7.94,6.72,7.33,16.48,16.49,15.87,16.49,0,0.61,0,0
22.6,21.98,21.98,21.99,3.05,3.06,3.66,3.66,7.33,7.94,6.72,7.33,16.48,16.49,16.49,15.88,-0.61,0.61,0,0.61
21.99,21.98,21.37,21.99,3.05,3.06,3.05,3.05,7.33,7.33,6.72,6.71,16.48,16.49,16.49,16.49,-0.61,0,0,0
21.99,21.37,21.37,21.38,3.05,3.06,3.05,3.05,7.33,7.33,6.72,6.71,16.48,16.49,15.87,15.88,0,0.61,0.61,0
21.99,21.98,21.37,21.99,3.05,3.06,3.05,3.66,7.33,7.33,6.72,6.71,16.48,15.27,15.87,15.88,-0.61,0,-0.61,0
21.99,21.98,21.37,21.38,2.44,3.06,3.05,3.05,7.33,7.33,6.11,6.71,16.48,15.88,15.87,16.49,-0.61,0.61,0,0
21.38,21.98,21.37,21.38,1.83,2.45,2.44,3.05,6.72,6.72,6.11,6.71,15.87,15.88,15.87,15.88,0,0.61,0,0
21.99,21.98,21.37,21.38,2.44,2.45,2.44,3.05,7.33,7.33,6.11,6.71,15.87,15.27,15.87,15.27,0,0.61,0,0
21.38,21.37,21.37,21.38,3.05,2.45,2.44,3.05,6.72,6.72,6.11,6.71,15.87,15.88,15.87,15.88,-0.61,0.61,0,0.61
21.38,21.37,20.76,20.77,1.83,2.45,2.44,3.05,6.72,6.72,6.11,6.71,15.26,15.27,15.87,15.88,0,0.61,0,0
21.38,21.37,21.37,20.77,2.44,1.84,1.83,3.05,6.72,7.33,5.5,6.1,15.87,15.88,15.87,15.88,-0.61,0.61,0,0
20.76,21.37,20.76,20.77,1.83,1.84,1.83,1.83,6.11,6.72,5.5,6.1,15.87,15.88,15.87,15.88,-0.61,0.61,0,0.61
21.38,21.37,21.37,20.77,1.83,1.84,1.83,2.44,5.5,6.72,5.5,6.1,15.87,15.88,15.26,15.88,0,0.61,0.61,0.61
21.38,21.37,20.76,20.77,1.22,1.84,1.83,2.44,6.72,6.1,5.5,6.1,15.87,15.88,15.26,15.88,0,1.22,0,0.61
20.76,20.15,20.76,20.77,1.83,1.84,1.83,2.44,6.11,5.49,5.5,5.49,15.87,15.27,15.87,15.27,0.61,1.22,0.61,0.61
21.38,20.76,20.76,20.77,1.22,1.84,1.22,1.83,5.5,6.1,4.89,6.1,15.87,15.27,15.87,15.27,0.61,1.83,0.61,1.22
20.15,20.76,20.15,20.16,1.22,1.23,1.83,1.83,5.5,6.1,4.89,5.49,15.26,15.27,15.26,15.27,0,1.22,0.61,0.61
20.76,20.76,20.76,20.16,1.22,1.23,1.22,1.22,5.5,5.49,4.89,5.49,15.26,15.27,15.26,15.27,0.61,1.22,0.61,0.61
20.76,20.76,20.15,20.16,1.22,1.23,1.83,2.44,4.28,4.88,3.67,4.27,15.26,15.27,15.26,15.27,0.61,1.22,1.22,1.22
20.76,19.54,20.15,20.16,1.22,1.23,1.83,1.22,4.89,4.88,3.67,4.27,15.26,15.27,15.87,15.27,0.61,1.22,0,0.61
20.15,20.15,20.15,20.16,1.22,1.23,1.22,1.22,5.5,5.49,4.28,4.88,15.26,14.66,15.26,15.27,0.61,1.83,0.61,1.22
20.76,20.15,20.15,20.16,1.22,1.23,1.22,1.22,5.5,5.49,4.28,4.88,15.26,14.66,15.26,15.27,0.61,1.22,0.61,1.22
20.76,20.15,20.15,20.16,1.22,1.23,0.61,1.22,5.5,5.49,4.28,5.49,15.26,15.27,14.65,15.27,0,1.22,0.61,1.22
20.15,19.54,20.15,19.55,1.22,0.61,1.22,1.22,4.89,4.88,4.28,4.88,15.26,14.66,15.26,14.66,0.61,1.83,1.22,1.22
20.15,20.15,19.54,20.16,0.61,0.61,1.22,1.22,4.89,5.49,4.28,4.88,15.26,14.66,15.26,15.27,1.22,1.83,1.22,1.22
20.15,19.54,19.54,20.16,0.61,0.61,0.61,1.22,4.89,4.88,3.67,4.88,14.65,15.27,14.65,15.27,1.22,1.83,0.61,1.22
19.54,20.15,19.54,20.16,0.61,0,0.61,1.22,4.89,5.49,4.28,4.27,14.65,15.27,15.26,15.27,0.61,1.83,0.61,1.22
19.54,18.93,19.54,19.55,0,0.61,0.61,1.22,4.89,4.88,3.67,4.27,14.65,14.66,14.65,14.66,1.22,1.83,1.22,1.22
19.54,18.93,18.93,19.55,0.61,0.61,0,0.61,4.89,4.88,3.67,4.88,14.65,14.66,14.65,15.27,0.61,1.83,1.22,1.22
19.54,19.54,19.54,19.55,0.61,0,0.61,0.61,4.28,4.88,3.67,4.27,14.65,14.66,14.65,14.66,1.22,2.44,1.22,1.22
20.15,18.93,19.54,19.55,0,0,0,0.61,4.28,4.27,3.67,3.66,14.65,14.66,14.65,14.66,1.22,1.22,1.22,1.22
18.93,18.93,18.93,18.94,0,0,0,0.61,4.28,4.88,3.67,4.27,14.65,14.66,14.65,14.66,1.22,1.83,1.22,1.22
19.54,18.93,18.93,18.94,0,0,0,0.61,4.28,4.88,3.67,4.27,14.65,14.66,14.65,14.66,1.22,1.83,1.22,1.22
18.93,18.93,18.32,18.94,0,0,0,0,4.28,4.88,3.06,4.27,14.04,14.66,14.65,15.27,1.83,2.44,1.83,1.83
18.93,18.93,18.93,18.32,-0.61,-0.61,-0.61,0,4.28,4.27,3.06,3.66,14.65,14.66,14.65,15.27,1.83,3.05,1.83,2.44
18.93,18.32,18.93,18.94,-0.61,0,0,0,4.28,3.66,3.06,3.66,14.65,14.05,14.65,14.04,1.83,3.05,2.44,2.44
18.93,18.93,18.93,18.94,-0.61,-1.22,-0.61,-0.61,4.28,4.27,3.67,3.66,15.26,14.66,15.26,14.66,2.44,3.05,1.83,2.44
18.32,18.93,18.93,18.94,-0.61,-0.61,0,0,3.67,4.27,3.06,3.66,14.65,14.66,14.65,14.66,1.83,3.05,1.83,3.05
18.93,18.93,18.93,18.94,-0.61,-0.61,-0.61,0,3.67,3.66,3.06,3.66,14.65,14.66,14.65,14.66,2.44,3.05,2.44,3.05
18.93,18.93,18.93,18.94,-0.61,-0.61,-0.61,-0.61,4.28,4.27,3.06,3.66,14.04,14.05,14.04,14.66,3.05,3.66,3.05,3.05
18.93,18.32,18.93,18.94,-0.61,-0.61,-0.61,-0.61,3.67,3.66,3.06,3.66,14.65,14.66,15.26,14.66,3.05,4.28,3.05,3.66
18.32,18.32,18.32,18.32,-0.61,-0.61,-0.61,-0.61,3.67,3.66,3.06,3.66,14.65,14.05,14.04,14.66,3.66,4.28,3.05,3.66
18.93,18.32,18.93,18.94,-1.22,-1.22,-1.22,-0.61,3.06,3.05,3.06,3.05,14.65,14.66,14.65,14.66,4.27,4.89,3.66,3.66
18.32,18.32,18.32,18.32,-1.22,-1.22,-0.61,-1.22,3.06,4.27,2.45,3.66,14.65,14.05,14.65,14.66,4.27,5.5,4.27,4.28
18.93,18.32,18.32,18.32,-1.83,-1.22,-1.22,-0.61,4.28,3.66,2.45,3.05,14.65,14.66,14.65,14.66,4.27,4.89,4.27,4.89
17.71,17.71,17.71,18.32,-1.83,-1.22,-1.22,-0.61,3.06,3.66,2.45,3.05,14.65,14.05,14.04,14.66,4.27,4.89,4.27,4.89
18.32,18.32,18.32,18.32,-1.83,-1.83,-1.22,-1.22,3.06,3.05,2.45,3.05,14.65,14.66,15.26,14.66,5.5,5.5,4.88,4.89
18.32,18.32,18.32,18.32,-1.83,-2.44,-1.84,-1.22,3.67,3.66,2.45,3.05,14.65,14.05,14.65,14.66,5.5,5.5,4.88,4.89
18.32,18.32,17.71,18.32,-1.83,-1.83,-1.84,-1.22,3.06,3.66,2.45,3.66,14.65,13.44,14.65,14.66,6.11,6.11,5.49,5.5
18.32,18.32,18.32,18.32,-1.83,-1.83,-1.84,-1.22,3.06,3.05,2.45,3.05,14.65,14.05,14.65,14.66,6.11,6.11,5.49,6.11
17.71,18.32,17.71,18.32,-1.83,-1.83,-1.84,-1.83,3.06,3.05,1.83,3.05,14.65,14.66,14.65,14.66,6.11,6.72,5.49,6.72
18.32,17.71,18.32,18.32,-1.83,-2.44,-1.84,-1.83,3.06,3.66,2.45,3.05,14.65,14.66,14.65,14.66,6.72,7.33,6.1,7.33
17.71,17.71,17.71,17.71,-1.83,-2.44,-1.84,-1.22,3.67,3.66,2.45,3.05,14.65,14.66,15.26,15.27,7.33,7.94,7.32,7.33
18.32,17.71,17.71,17.71,-1.83,-1.83,-1.84,-1.22,3.06,3.66,2.45,3.05,14.65,14.66,14.65,15.27,9.16,9.77,8.55,9.77
17.71,17.71,17.71,17.71,-1.83,-1.83,-1.84,-1.83,3.06,3.05,2.45,3.05,14.65,14.66,14.65,14.66,9.77,10.38,9.77,10.38
17.71,17.71,17.71,17.71,-2.44,-2.44,-1.84,-1.22,3.06,3.05,2.45,3.05,14.65,14.66,14.65,14.66,9.77,10.38,9.77,9.77
17.71,17.1,17.71,17.71,-2.44,-2.44,-1.84,-1.83,3.06,3.66,2.45,2.44,14.65,14.66,15.26,14.66,9.16,9.77,8.55,9.16
17.71,17.71,17.71,17.71,-3.06,-3.05,-2.45,-2.44,3.67,3.66,1.83,3.05,14.65,14.66,14.65,15.27,8.55,9.77,8.55,9.16
17.71,17.71,17.71,17.71,-2.44,-3.05,-2.45,-1.83,3.06,3.66,2.45,3.05,14.65,14.66,14.65,14.66,9.77,10.38,9.16,9.77
17.71,18.32,17.1,17.71,-2.44,-2.44,-2.45,-1.83,3.06,3.66,2.45,3.05,14.65,14.66,14.65,14.66,10.38,10.99,9.77,10.99
17.71,17.1,17.71,17.1,-3.06,-2.44,-3.06,-1.83,3.06,3.05,2.45,3.05,14.65,15.27,15.26,15.27,11.6,12.21,10.99,11.6
17.71,17.1,17.1,17.71,-3.06,-3.05,-2.45,-2.44,3.06,3.05,2.45,3.05,15.26,14.66,15.26,14.66,12.21,12.82,11.6,12.21
17.1,17.1,17.1,17.1,-3.06,-2.44,-3.06,-2.44,2.45,3.05,1.83,3.05,14.65,14.66,14.65,14.66,13.43,14.05,12.82,14.05
17.71,17.1,17.1,17.1,-3.06,-2.44,-3.06,-2.44,3.06,3.05,1.83,2.44,15.26,14.66,14.65,14.66,14.66,15.27,13.43,14.05
17.71,17.1,17.1,17.1,-3.06,-3.05,-3.06,-2.44,3.06,3.05,1.83,3.05,15.26,14.66,15.26,15.27,14.66,15.27,14.04,14.66
17.1,17.1,17.1,17.1,-3.06,-3.05,-2.45,-2.44,3.06,3.66,1.83,3.05,15.26,14.66,14.65,14.66,15.88,16.49,14.65,15.88
17.1,17.1,17.71,17.1,-3.06,-3.66,-3.06,-3.05,2.45,2.44,2.45,2.44,15.26,15.27,15.26,15.27,16.49,16.49,15.87,16.49
17.71,17.71,17.1,17.1,-3.06,-3.05,-3.06,-3.05,2.45,3.05,1.83,3.05,15.26,15.27,15.26,15.27,17.1,17.71,15.87,17.1
17.1,16.49,17.1,17.1,-3.06,-3.66,-3.06,-3.05,2.45,3.05,1.83,2.44,15.26,14.66,15.26,14.66,17.71,18.32,16.48,17.71
17.1,16.49,17.1,16.49,-3.67,-3.05,-3.06,-3.05,2.45,2.44,1.22,2.44,15.26,14.66,15.26,15.27,17.71,18.32,16.48,17.71
17.1,17.71,17.1,17.1,-3.67,-3.66,-3.67,-3.05,2.45,3.05,1.83,2.44,15.26,14.66,15.26,15.27,18.32,18.32,17.09,18.32
17.1,16.49,17.1,16.49,-3.67,-3.66,-3.67,-3.05,2.45,2.44,1.83,2.44,14.65,14.66,15.26,15.27,18.93,18.93,17.71,17.71
16.49,16.49,17.1,17.1,-3.67,-3.66,-3.67,-3.05,2.45,3.05,1.83,2.44,14.65,15.27,14.65,15.27,19.54,19.54,17.71,18.93
17.1,17.1,17.1,16.49,-3.06,-3.05,-3.67,-3.05,2.45,3.05,1.83,2.44,15.26,15.88,15.26,15.27,18.93,19.54,18.32,18.93
17.1,17.1,16.49,17.1,-3.67,-3.66,-3.67,-3.05,1.84,2.44,1.22,2.44,15.26,15.27,15.26,15.27,20.15,20.15,18.93,19.54
17.1,17.1,17.1,17.1,-3.67,-4.27,-3.67,-3.05,2.45,3.05,1.83,2.44,14.65,14.66,14.65,15.27,19.54,20.76,18.32,19.54
17.1,16.49,17.1,16.49,-4.28,-4.27,-3.67,-3.66,2.45,2.44,1.22,2.44,15.87,15.27,15.26,15.27,20.15,20.15,18.32,19.54
17.1,16.49,17.1,17.1,-4.28,-3.66,-4.28,-3.05,2.45,3.05,1.22,2.44,15.26,15.27,15.26,15.88,20.76,20.76,18.93,20.15
17.1,17.1,17.1,17.1,-4.28,-4.88,-4.28,-3.66,2.45,3.05,1.83,2.44,15.87,15.27,15.26,15.27,20.76,20.76,18.93,19.54
17.1,16.49,17.1,17.1,-4.28,-4.27,-3.67,-3.05,2.45,3.05,1.83,2.44,15.26,14.66,15.26,15.27,20.15,21.37,19.54,20.76
16.49,16.49,16.49,16.49,-4.89,-4.27,-4.28,-3.66,3.06,3.05,1.83,2.44,15.26,15.27,15.26,15.27,20.76,21.98,20.15,20.76
17.1,16.49,17.1,16.49,-3.67,-4.27,-3.67,-3.66,1.84,2.44,1.22,2.44,15.26,15.27,15.26,15.27,21.37,21.37,20.15,20.76
17.1,15.88,16.49,16.49,-4.28,-3.66,-3.67,-3.66,2.45,2.44,1.83,1.83,15.87,15.27,15.87,15.88,21.37,21.98,20.15,21.37
16.49,15.88,16.49,15.88,-4.28,-4.27,-4.28,-4.27,2.45,3.05,1.83,2.44,15.87,15.27,15.26,15.27,21.37,21.37,20.76,21.37
16.49,16.49,16.49,17.1,-4.28,-3.66,-4.28,-3.66,2.45,3.05,1.83,2.44,15.26,15.88,15.26,15.88,21.37,21.98,20.15,20.76
17.1,16.49,16.49,16.49,-4.28,-4.27,-3.67,-3.66,2.45,3.05,1.83,3.05,15.26,14.66,15.87,15.27,21.37,22.59,20.15,21.37
16.49,16.49,16.49,17.1,-4.28,-4.88,-4.28,-4.27,2.45,2.44,1.83,2.44,15.26,15.27,15.87,15.88,21.98,22.59,20.76,21.37
17.1,15.88,16.49,16.49,-4.28,-4.27,-4.28,-3.66,2.45,3.05,1.22,2.44,15.87,15.88,15.87,15.88,21.98,22.59,20.76,21.98
16.49,16.49,16.49,16.49,-4.28,-4.27,-4.28,-3.66,2.45,2.44,1.83,2.44,15.87,15.27,15.26,15.27,22.59,22.59,20.76,21.98
17.1,16.49,16.49,16.49,-4.28,-4.27,-4.28,-3.66,2.45,3.05,1.22,2.44,15.26,15.27,15.87,15.88,22.59,23.21,20.76,21.98
15.88,15.88,16.49,16.49,-4.28,-4.27,-4.28,-3.66,2.45,1.83,1.22,1.83,15.26,15.27,15.26,15.88,21.98,22.59,21.37,21.98
16.49,16.49,16.49,16.49,-3.67,-3.66,-3.06,-3.05,2.45,2.44,1.83,1.83,15.87,15.27,15.87,15.88,22.59,23.21,21.37,21.98
17.1,16.49,17.1,16.49,-3.06,-2.44,-1.84,-2.44,2.45,2.44,1.22,2.44,15.26,15.27,15.87,15.88,21.98,22.59,21.37,22.6
17.1,15.88,16.49,16.49,-2.44,-1.83,-1.84,-1.83,1.84,2.44,1.22,1.83,15.87,15.88,15.87,15.88,23.2,23.82,21.37,21.98
16.49,16.49,16.49,16.49,-1.83,-1.22,-1.22,-1.22,2.45,3.05,1.22,2.44,15.87,15.27,15.26,15.88,23.2,23.21,21.37,22.6
17.1,16.49,17.1,16.49,-1.22,-1.22,-1.22,-0.61,1.84,2.44,1.22,2.44,15.87,15.88,16.49,15.88,22.59,23.82,21.98,22.6
16.49,16.49,17.1,16.49,-1.22,-1.22,-1.22,-0.61,1.84,2.44,1.22,2.44,15.87,15.27,15.87,15.27,23.2,23.21,21.37,23.21
17.1,17.1,17.1,17.1,-1.83,-2.44,-1.84,-1.83,1.84,2.44,1.22,2.44,15.26,15.88,15.87,15.88,23.2,23.82,21.98,23.21
17.1,17.1,17.1,17.1,-3.06,-3.05,-3.06,-2.44,1.84,1.83,1.22,1.83,15.87,15.27,15.87,15.88,23.2,23.82,21.98,23.21
16.49,15.88,15.88,16.49,-3.67,-3.66,-3.67,-3.05,1.84,2.44,1.22,1.83,15.26,15.88,15.87,15.88,23.82,24.43,21.98,23.82
17.1,16.49,16.49,16.49,-4.28,-3.66,-3.67,-3.05,2.45,2.44,1.22,1.83,15.26,15.88,15.87,15.88,23.82,23.82,21.98,23.82
16.49,15.88,16.49,16.49,-4.28,-4.88,-4.28,-4.27,2.45,1.83,1.22,1.83,15.87,15.88,15.87,15.88,23.2,24.43,22.59,23.82
15.88,15.27,15.88,15.27,-4.28,-4.27,-3.67,-3.66,2.45,2.44,1.22,1.83,15.87,15.88,15.87,16.49,23.82,24.43,22.59,23.82
15.88,15.27,15.88,15.27,-7.94,-7.32,-7.33,-7.33,1.84,1.83,1.22,1.83,16.48,15.88,15.87,15.88,23.82,23.82,22.59,23.21
15.88,15.27,15.27,15.27,-7.94,-7.93,-7.33,-7.33,2.45,2.44,1.83,1.83,15.87,15.88,15.87,16.49,23.82,23.82,22.59,23.21
15.27,14.66,15.27,14.66,-7.33,-7.93,-6.72,-6.72,2.45,2.44,1.22,1.83,15.26,15.88,15.87,15.88,23.82,24.43,22.59,23.82
15.27,14.04,14.66,14.66,-6.72,-6.71,-6.72,-6.11,2.45,1.83,1.22,1.83,16.48,17.1,16.49,17.1,24.43,24.43,22.59,23.82
14.66,14.04,14.05,14.66,-7.33,-6.71,-6.72,-6.11,2.45,2.44,1.22,1.83,17.1,17.71,17.1,17.1,24.43,25.04,23.2,23.82
14.66,14.04,14.05,14.66,-7.94,-7.93,-7.94,-7.33,3.06,3.05,2.45,2.44,17.1,17.1,17.1,17.71,24.43,25.04,23.2,24.43
14.66,13.43,14.05,13.44,-7.94,-7.93,-7.94,-7.33,3.67,3.66,2.45,3.05,17.1,17.1,17.1,17.71,24.43,24.43,23.2,23.82
14.66,13.43,14.05,14.05,-8.55,-8.54,-8.55,-7.94,3.06,3.05,1.83,3.05,17.1,17.1,17.1,17.1,24.43,24.43,23.2,23.82
14.66,14.04,14.05,14.05,-8.55,-9.16,-8.55,-8.55,1.84,1.83,0.61,1.83,17.1,17.1,16.49,17.1,24.43,25.04,22.59,23.82
14.05,13.43,13.44,14.05,-9.77,-9.16,-9.16,-8.55,3.67,3.05,1.83,2.44,17.1,16.49,17.1,17.1,25.04,25.65,23.2,25.04
14.05,12.82,14.05,13.44,-9.77,-10.38,-9.77,-9.16,3.67,4.27,3.06,4.27,16.48,15.88,15.87,15.88,24.43,25.04,23.2,24.43
14.05,13.43,14.05,13.44,-10.38,-9.77,-10.38,-9.77,3.67,3.66,2.45,3.66,15.87,15.27,15.87,15.88,25.04,25.04,23.81,24.43
13.44,13.43,13.44,13.44,-10.38,-10.99,-10.38,-9.77,3.06,3.05,2.45,3.05,15.87,15.88,15.87,15.88,25.04,25.65,23.81,24.43
13.44,13.43,14.05,13.44,-10.99,-10.99,-10.38,-10.38,3.06,3.05,1.83,2.44,14.65,15.27,15.87,15.88,25.04,25.04,23.2,24.43
14.05,14.04,13.44,13.44,-11.6,-10.99,-11,-10.38,2.45,3.05,1.83,2.44,15.26,15.27,15.26,15.27,25.04,25.65,23.81,25.04
14.05,13.43,14.05,14.05,-11.6,-11.6,-11,-10.99,2.45,2.44,1.83,2.44,15.26,14.66,14.65,15.27,25.04,25.65,23.81,25.04
14.05,13.43,14.05,14.05,-11.6,-12.21,-11.61,-10.99,2.45,2.44,1.83,1.83,14.65,14.66,14.65,14.66,25.04,25.65,23.81,24.43
14.05,13.43,14.05,13.44,-12.21,-12.21,-11.61,-10.99,1.84,3.05,1.83,1.83,14.65,14.66,14.65,14.04,25.04,26.26,24.42,25.04
14.66,14.04,14.66,14.66,-12.21,-12.21,-11.61,-11.6,1.84,2.44,1.22,1.83,14.04,14.05,14.04,14.04,25.65,25.65,23.81,24.43
14.05,14.04,14.05,14.66,-12.83,-12.82,-12.22,-11.6,1.84,1.83,1.22,1.22,14.04,14.05,14.04,14.04,25.04,25.65,23.81,25.04
15.27,14.66,15.27,14.66,-12.83,-12.82,-12.22,-12.21,1.23,1.83,0.61,1.83,13.43,13.44,13.43,13.43,25.04,25.04,23.2,24.43
15.27,14.66,15.27,14.66,-12.83,-12.82,-12.83,-12.21,1.84,1.83,0.61,0.61,13.43,13.44,13.43,14.04,25.04,25.65,23.81,25.04
15.27,14.66,15.27,14.66,-12.83,-12.82,-12.22,-12.21,1.23,1.83,0.61,1.22,13.43,13.44,13.43,13.43,25.65,25.65,24.42,25.04
15.88,15.88,15.88,15.27,-12.21,-12.82,-12.22,-12.21,1.23,1.83,0.61,1.22,13.43,13.44,12.82,13.43,25.65,25.65,24.42,25.04
15.88,15.88,15.27,15.88,-12.21,-12.21,-11.61,-12.21,1.23,1.83,0.61,1.22,12.82,12.83,13.43,13.43,25.04,26.26,24.42,25.04
15.88,15.88,15.88,15.88,-12.83,-12.82,-12.22,-12.21,1.23,1.83,0.61,1.83,13.43,12.83,13.43,13.43,25.65,25.65,24.42,25.04
15.88,15.27,15.88,15.88,-12.21,-11.6,-11.61,-11.6,1.23,1.83,0.61,1.22,12.82,13.44,13.43,13.43,25.04,26.26,24.42,25.04
15.88,15.88,15.88,15.88,-12.21,-12.21,-12.22,-11.6,1.23,1.83,0.61,1.22,13.43,13.44,12.82,13.43,25.65,25.65,24.42,25.04
15.27,15.88,15.27,15.88,-11.6,-12.21,-11.61,-11.6,1.23,1.83,0.61,1.22,13.43,13.44,12.82,13.43,25.65,26.26,23.81,25.04
15.88,15.88,15.88,15.88,-12.21,-12.21,-11.61,-10.99,1.84,1.22,0.61,1.83,13.43,13.44,12.82,13.43,26.26,26.26,24.42,25.04
15.27,15.27,15.27,15.88,-11.6,-12.21,-11.61,-10.99,1.23,1.83,1.22,1.83,13.43,12.83,13.43,13.43,26.26,26.26,24.42,25.04
15.88,15.88,15.88,15.88,-11.6,-11.6,-11,-10.99,1.84,1.83,1.22,1.22,13.43,13.44,13.43,12.82,25.65,25.65,24.42,25.04
15.88,15.27,15.27,15.27,-10.99,-10.38,-11,-10.38,1.84,1.83,1.22,1.83,13.43,13.44,13.43,13.43,25.65,26.26,24.42,25.65
15.88,15.27,15.88,15.27,-10.99,-10.99,-11,-10.38,1.84,1.83,1.22,1.83,12.82,13.44,13.43,13.43,25.65,26.26,24.42,25.65
14.66,15.27,15.27,15.27,-10.38,-10.38,-11,-9.77,1.84,2.44,1.22,1.83,14.04,12.83,13.43,13.43,25.65,26.26,24.42,25.65
15.27,15.27,15.27,15.88,-10.99,-10.99,-10.38,-10.38,1.23,2.44,1.22,1.22,13.43,13.44,13.43,14.04,26.26,26.87,24.42,25.04
15.27,14.66,14.66,15.27,-10.38,-10.38,-10.38,-9.77,1.84,1.83,1.22,1.83,14.04,13.44,14.04,14.04,25.65,26.26,24.42,25.65
14.66,14.66,14.66,14.66,-10.38,-10.38,-10.38,-9.77,1.84,1.22,1.22,1.22,14.04,14.05,14.04,14.04,26.26,26.87,25.03,25.65
14.66,14.66,14.66,14.05,-10.38,-9.77,-9.77,-9.16,1.84,1.83,1.22,1.22,13.43,14.05,13.43,14.04,26.87,26.87,25.03,26.26
14.66,14.66,14.66,14.66,-10.38,-9.77,-9.77,-9.16,1.84,2.44,1.22,1.83,14.04,14.05,14.04,14.04,27.48,28.09,26.25,26.87
14.66,14.66,14.05,14.66,-9.77,-10.38,-9.77,-9.77,1.84,2.44,1.22,1.83,14.04,13.44,14.04,14.04,27.48,27.48,25.64,26.87
14.05,14.04,14.05,14.66,-9.77,-9.77,-9.77,-9.16,1.84,1.83,1.22,1.83,13.43,14.05,13.43,14.04,26.87,27.48,25.64,26.26
14.05,14.04,14.66,14.05,-9.77,-9.77,-9.16,-9.16,1.84,2.44,1.22,1.83,13.43,14.05,14.04,14.04,26.26,26.26,25.03,26.26
14.05,13.43,14.05,14.05,-9.16,-9.77,-9.77,-9.16,1.84,1.83,1.22,1.83,14.04,13.44,14.04,13.43,26.26,26.26,25.03,25.65
14.05,14.04,13.44,14.05,-10.38,-10.38,-9.77,-9.77,1.84,1.83,1.22,1.22,14.04,14.05,14.04,14.04,26.26,26.87,25.03,25.65
13.44,14.04,13.44,14.05,-10.38,-10.38,-10.38,-9.16,1.84,1.83,1.22,1.22,14.04,14.05,14.04,13.43,25.65,26.26,24.42,25.65
14.05,14.04,14.05,14.66,-10.38,-9.77,-9.77,-9.16,1.84,1.83,1.22,1.22,14.04,13.44,14.04,14.04,26.26,26.26,24.42,25.65
17.1,17.1,17.1,17.71,-9.77,-9.77,-9.77,-9.16,0.61,1.83,0.61,1.22,14.04,14.05,14.65,14.04,25.65,26.26,25.03,25.65
19.54,19.54,19.54,20.16,-9.77,-10.38,-9.77,-9.77,1.23,1.22,0.61,1.22,13.43,13.44,13.43,14.04,25.65,26.26,24.42,25.65
20.76,21.37,20.76,20.77,-9.77,-9.77,-9.77,-9.16,1.23,1.22,0.61,0.61,13.43,13.44,13.43,14.04,26.26,26.26,24.42,25.04
20.15,20.76,20.76,20.16,-9.77,-9.77,-9.77,-9.16,1.23,1.83,0.61,0.61,14.04,14.05,14.04,14.04,26.26,26.26,24.42,25.65
18.93,19.54,18.93,19.55,-9.77,-10.38,-9.77,-9.77,0.61,1.83,0.61,1.22,14.65,14.05,14.04,14.04,25.65,26.26,24.42,25.04
17.71,18.32,18.32,18.32,-9.77,-10.38,-9.77,-9.16,1.23,1.22,0.61,0.61,14.04,13.44,13.43,14.04,25.65,26.87,24.42,25.04
15.88,15.88,15.88,15.88,-10.38,-10.38,-10.38,-9.77,0.61,1.22,0.61,0.61,14.04,13.44,14.04,14.04,25.65,26.26,24.42,25.65
